index,dataset,text_token_count,image_count,image_tokens_total,total_tokens,image_details,text_tokens_list,question
339,MathVista_MINI,125,1,18,143,"[{'original_size': (115, 112), 'target_size': (112, 112), 'patches_h': 4, 'patches_w': 4, 'total_patches': 16, 'image_tokens': 16, 'total_image_tokens': 18, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 69372, 28029, 96050]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在⊙O中，AB=AC，∠BAC＝70°，则∠AEC的度数是（）
Choices:
(A) 65°
(B) 75°
(C) 50°
(D) 55°"
340,MathVista_MINI,119,1,1250,1369,"[{'original_size': (2142, 1176), 'target_size': (1344, 728), 'patches_h': 26, 'patches_w': 48, 'total_patches': 1248, 'image_tokens': 1248, 'total_image_tokens': 1250, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 15920, 315, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which of the following domains has the most number of BPE Tokens?
Choices:
(A) Legal 
(B) Code 
(C) Conversational 
(D) Math 
(E) Science
(F) Books 
(G) News 
(H) Encyclopedic"
341,MathVista_MINI,112,1,11,123,"[{'original_size': (95, 95), 'target_size': (84, 84), 'patches_h': 3, 'patches_w': 3, 'total_patches': 9, 'image_tokens': 9, 'total_image_tokens': 11, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 3555, 882, 374]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What time is shown? Answer by typing a time word, not a number. It is six (_).
Choices:
(A) half
(B) quarter
(C) o'clock
(D) quarter to
(E) quarter past"
342,MathVista_MINI,101,1,156,257,"[{'original_size': (405, 299), 'target_size': (392, 308), 'patches_h': 11, 'patches_w': 14, 'total_patches': 154, 'image_tokens': 154, 'total_image_tokens': 156, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 279, 7071]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In the figure above, which of the following is the greatest?
Choices:
(A) a
(B) b
(C) c
(D) d
(E) e"
343,MathVista_MINI,89,1,101,190,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all small purple metallic spheres. Subtract all small purple things. How many objects are left?"
344,MathVista_MINI,102,1,393,495,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 1372]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the number of metal cars that are left of the tiny matte school bus greater than the number of tiny cyan double buss?
Choices:
(A) Yes
(B) No"
345,MathVista_MINI,77,1,377,454,"[{'original_size': (711, 429), 'target_size': (700, 420), 'patches_h': 15, 'patches_w': 25, 'total_patches': 375, 'image_tokens': 375, 'total_image_tokens': 377, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many kites are there?"
346,MathVista_MINI,80,1,146,226,"[{'original_size': (341, 339), 'target_size': (336, 336), 'patches_h': 12, 'patches_w': 12, 'total_patches': 144, 'image_tokens': 144, 'total_image_tokens': 146, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the y-intercept of this function?"
347,MathVista_MINI,96,1,393,489,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 1372]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the number of green metallic double buss less than the number of big purple rubber cruisers?
Choices:
(A) Yes
(B) No"
348,MathVista_MINI,83,1,236,319,"[{'original_size': (500, 375), 'target_size': (504, 364), 'patches_h': 13, 'patches_w': 18, 'total_patches': 234, 'image_tokens': 234, 'total_image_tokens': 236, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 8713, 279, 9666]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are the pieces in triangle cuts?
Choices:
(A) Yes
(B) No"
349,MathVista_MINI,101,1,1242,1343,"[{'original_size': (1704, 1348), 'target_size': (1120, 868), 'patches_h': 31, 'patches_w': 40, 'total_patches': 1240, 'image_tokens': 1240, 'total_image_tokens': 1242, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 15920, 22302, 37019]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which capability boasts the highest proportion (%)?
Choices:
(A) Rec
(B) OCR
(C) Know
(D) Gen
(E) Spat
(F) Math"
350,MathVista_MINI,95,1,38,133,"[{'original_size': (342, 89), 'target_size': (336, 84), 'patches_h': 3, 'patches_w': 12, 'total_patches': 36, 'image_tokens': 36, 'total_image_tokens': 38, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Move the ruler to measure the length of the line to the nearest centimeter. The line is about (_) centimeters long."
351,MathVista_MINI,96,1,393,489,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 8713, 1052, 16745]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer purple rubber objects that are to the left of the red object than tiny matte bicycles?
Choices:
(A) Yes
(B) No"
352,MathVista_MINI,80,1,393,473,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many people will fit in the smaller vehicle?"
353,MathVista_MINI,265,1,1226,1491,"[{'original_size': (996, 938), 'target_size': (1008, 952), 'patches_h': 34, 'patches_w': 36, 'total_patches': 1224, 'image_tokens': 1224, 'total_image_tokens': 1226, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 264, 19057, 16574, 1372, 448, 825, 12122, 1992, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 13, 17, 11, 220, 16, 13, 18]","Hint: Please answer the question requiring a floating-point number with one decimal place and provide the final value, e.g., 1.2, 1.3, 1.4, at the end.
Question: At time $t=0$ a tank contains $Q_0 \mathrm{lb}$ of salt dissolved in 100 gal of water; see Figure 2.3.1. Assume that water containing $\frac{1}{4} \mathrm{lb}$ of salt/gal is entering the tank at a rate of $r \mathrm{gal} / \mathrm{min}$ and that the well-stirred mixture is draining from the tank at the same rate. Set up the initial value problem that describes this flow process. By finding the amount of salt $Q(t)$ in the tank at any time, and the limiting amount $Q_L$ that is present after a very long time, if $r=3$ and $Q_0=2 Q_L$, find the time $T$ after which the salt level is within $2 \%$ of $Q_L$."
354,MathVista_MINI,82,1,258,340,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many algorithms have accuracies higher than 90?"
355,MathVista_MINI,140,1,26,166,"[{'original_size': (157, 110), 'target_size': (168, 112), 'patches_h': 4, 'patches_w': 6, 'total_patches': 24, 'image_tokens': 24, 'total_image_tokens': 26, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the parallel lines a and b are intercepted by the straight line c. If ∠1 = 50.0, then the degree of ∠2 is ()
Choices:
(A) 150°
(B) 130°
(C) 110°
(D) 100°"
356,MathVista_MINI,88,1,393,481,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 8713, 1052, 16745]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer big motorbikes than rubber choppers?
Choices:
(A) Yes
(B) No"
357,MathVista_MINI,82,1,338,420,"[{'original_size': (677, 400), 'target_size': (672, 392), 'patches_h': 14, 'patches_w': 24, 'total_patches': 336, 'image_tokens': 336, 'total_image_tokens': 338, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 61726, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is Salmon the roughest?
Choices:
(A) yes
(B) no"
358,MathVista_MINI,100,1,218,318,"[{'original_size': (326, 517), 'target_size': (336, 504), 'patches_h': 18, 'patches_w': 12, 'total_patches': 216, 'image_tokens': 216, 'total_image_tokens': 218, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 15920, 315, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Which of the cubes is the same as the unfolded cube?
Choices:
(A) A
(B) B
(C) C
(D) D
(E) E"
359,MathVista_MINI,111,1,74,185,"[{'original_size': (241, 218), 'target_size': (252, 224), 'patches_h': 8, 'patches_w': 9, 'total_patches': 72, 'image_tokens': 72, 'total_image_tokens': 74, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Kylie spent a week at the beach and recorded the number of shells she found each day. According to the table, what was the rate of change between Thursday and Friday? (Unit: shells per day)"
360,MathVista_MINI,143,1,340,483,"[{'original_size': (721, 370), 'target_size': (728, 364), 'patches_h': 13, 'patches_w': 26, 'total_patches': 338, 'image_tokens': 338, 'total_image_tokens': 340, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1416, 57960, 37018]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: If $\frac{I J}{X J}=\frac{HJ}{YJ}, m \angle W X J=130$
and $m \angle WZG=20,$ find $m \angle YIZ$
Choices:
(A) 40
(B) 50
(C) 65
(D) 110"
361,MathVista_MINI,104,1,338,442,"[{'original_size': (596, 435), 'target_size': (588, 448), 'patches_h': 16, 'patches_w': 21, 'total_patches': 336, 'image_tokens': 336, 'total_image_tokens': 338, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 220, 758, 892]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question:  In which part of the mold are the cylindrical ports located? 
Choices:
(A) Upper half
(B) Lower half
(C) Medial half
(D) Lateral half"
362,MathVista_MINI,88,1,101,189,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all cyan cylinders. Subtract all tiny purple rubber objects. How many objects are left?"
